日期,小时,用电负荷
2019-10-08,22:00,108.87015000000002
2019-10-08,23:00,94.74450699999994
2019-10-09,00:00,94.651835
2019-10-09,01:00,84.25882600000003
2019-10-09,02:00,96.02593200000004
2019-10-09,03:00,89.05689100000009
2019-10-09,04:00,89.812484
2019-10-09,05:00,91.41066699999999
2019-10-09,06:00,105.13363300000002
2019-10-09,07:00,107.21181500000012
2019-10-09,08:00,107.30501800000008
2019-10-09,09:00,112.93539000000013
2019-10-09,10:00,108.99912700000013
2019-10-09,11:00,105.18360500000004
2019-10-09,12:00,112.35780400000013
2019-10-09,13:00,100.12265100000003
2019-10-09,14:00,108.52600200000006
2019-10-09,15:00,114.60322000000006
2019-10-09,16:00,104.84991000000011
2019-10-09,17:00,116.27663900000007
2019-10-09,18:00,111.96627800000016
2019-10-09,19:00,108.01442700000001
2019-10-09,20:00,105.36791000000008
2019-10-09,21:00,111.13717300000005
2019-10-09,22:00,102.22506300000009
2019-10-09,23:00,95.57832700000004
2019-10-10,00:00,91.14331000000003
2019-10-10,01:00,95.41937000000003
2019-10-10,02:00,91.04116800000004
2019-10-10,03:00,83.20931100000001
2019-10-10,04:00,96.48272000000009
2019-10-10,05:00,91.89091400000001
2019-10-10,06:00,108.94902900000004
2019-10-10,07:00,98.46139199999998
2019-10-10,08:00,118.66718600000011
2019-10-10,09:00,110.48765800000008
2019-10-10,10:00,101.65357000000007
2019-10-10,11:00,115.66755500000008
2019-10-10,12:00,102.75642800000008
2019-10-10,13:00,105.3292700000001
2019-10-10,14:00,104.95673700000006
2019-10-10,15:00,106.37970200000014
2019-10-10,16:00,104.55584900000007
2019-10-10,17:00,111.06288800000013
2019-10-10,18:00,115.98025099999997
2019-10-10,19:00,107.08635800000006
2019-10-10,20:00,107.10083400000008
2019-10-10,21:00,103.10906800000008
2019-10-10,22:00,103.03262600000012
2019-10-10,23:00,104.57140500000006
2019-10-11,00:00,81.02038700000001
2019-10-11,01:00,95.97095200000001
2019-10-11,02:00,93.32421699999996
2019-10-11,03:00,94.28614500000003
2019-10-11,04:00,82.152759
2019-10-11,05:00,89.53337300000003
2019-10-11,06:00,106.45733000000007
2019-10-11,07:00,102.79204000000013
2019-10-11,08:00,109.28132500000007
2019-10-11,09:00,106.91085500000005
2019-10-11,10:00,107.2873170000001
2019-10-11,11:00,109.71187900000008
2019-10-11,12:00,93.54802100000003
2019-10-11,13:00,110.55727000000014
2019-10-11,14:00,102.00916800000012
2019-10-11,15:00,111.63165499999997
2019-10-11,16:00,111.06154100000013
2019-10-11,17:00,109.3608390000001
2019-10-11,18:00,113.04178900000012
2019-10-11,19:00,106.77781500000006
2019-10-11,20:00,109.69102500000004
2019-10-11,21:00,104.35290300000007
2019-10-11,22:00,100.67312900000009
2019-10-11,23:00,97.66244400000008
2019-10-12,00:00,95.59662100000006
2019-10-12,01:00,90.579122
2019-10-12,02:00,88.75175900000002
2019-10-12,03:00,89.929339
2019-10-12,04:00,86.80646400000008
2019-10-12,05:00,99.94926099999999
2019-10-12,06:00,100.36836900000006
2019-10-12,07:00,94.05236300000011
2019-10-12,08:00,114.4930570000001
2019-10-12,09:00,108.9657250000001
2019-10-12,10:00,105.00147300000015
2019-10-12,11:00,105.83421800000009
2019-10-12,12:00,105.4219380000001
2019-10-12,13:00,99.99162
2019-10-12,14:00,107.90377400000015
2019-10-12,15:00,114.90078500000011
2019-10-12,16:00,106.33083300000015
2019-10-12,17:00,107.70933700000012
2019-10-12,18:00,106.80504200000014
2019-10-12,19:00,111.66051200000017
2019-10-12,20:00,102.94430300000008
2019-10-12,21:00,95.863131
2019-10-12,22:00,109.03751600000012
2019-10-12,23:00,91.77745600000004
2019-10-13,00:00,96.48773800000009
2019-10-13,01:00,81.75204700000003
2019-10-13,02:00,94.92664700000003
2019-10-13,03:00,86.355339
2019-10-13,04:00,92.69708700000004
2019-10-13,05:00,82.58559500000005
2019-10-13,06:00,95.09287499999999
2019-10-13,07:00,103.10671000000006
2019-10-13,08:00,96.41570800000014
2019-10-13,09:00,96.50958100000004
2019-10-13,10:00,99.85426800000006
2019-10-13,11:00,102.8589850000001
2019-10-13,12:00,95.20147700000015
2019-10-13,13:00,98.1365690000001
2019-10-13,14:00,101.73599700000008
2019-10-13,15:00,99.91045400000014
2019-10-13,16:00,102.5198000000001
2019-10-13,17:00,98.5430530000001
2019-10-13,18:00,107.54973400000011
2019-10-13,19:00,95.4043400000001
2019-10-13,20:00,96.24371900000001
2019-10-13,21:00,97.1989240000001
2019-10-13,22:00,102.50463200000016
2019-10-13,23:00,90.76817500000006
2019-10-14,00:00,74.819101
2019-10-14,01:00,91.82314800000002
2019-10-14,02:00,80.86309700000001
2019-10-14,03:00,86.18960699999997
2019-10-14,04:00,74.73618400000005
2019-10-14,05:00,88.18316800000005
2019-10-14,06:00,93.57536900000011
2019-10-14,07:00,107.3759470000001
2019-10-14,08:00,100.28217100000013
2019-10-14,09:00,106.83418500000005
2019-10-14,10:00,109.86809400000006
2019-10-14,11:00,93.82114500000004
2019-10-14,12:00,104.71451900000005
2019-10-14,13:00,99.1562200000001
2019-10-14,14:00,100.80838000000014
2019-10-14,15:00,101.4969070000002
2019-10-14,16:00,104.77542900000006
2019-10-14,17:00,102.43331400000008
2019-10-14,18:00,106.6333450000001
2019-10-14,19:00,106.35090300000012
2019-10-14,20:00,98.09106300000009
2019-10-14,21:00,95.99840800000007
2019-10-14,22:00,100.39828400000009
2019-10-14,23:00,99.71024100000005
2019-10-15,00:00,85.77093400000004
2019-10-15,01:00,94.60129900000011
2019-10-15,02:00,90.27416000000005
2019-10-15,03:00,92.79104400000003
2019-10-15,04:00,83.92948700000004
2019-10-15,05:00,94.88907600000003
2019-10-15,06:00,95.20731600000006
2019-10-15,07:00,100.4872460000001
2019-10-15,08:00,112.92646400000015
2019-10-15,09:00,103.02898600000012
2019-10-15,10:00,110.98123600000012
2019-10-15,11:00,97.16269300000006
2019-10-15,12:00,102.61719700000012
2019-10-15,13:00,103.2507670000001
2019-10-15,14:00,103.4940460000001
2019-10-15,15:00,114.47121900000008
2019-10-15,16:00,103.49654200000012
2019-10-15,17:00,115.29444600000004
2019-10-15,18:00,103.90815999999995
2019-10-15,19:00,110.33725999999999
2019-10-15,20:00,104.73364300000004
2019-10-15,21:00,103.26304300000001
2019-10-15,22:00,97.74713700000002
2019-10-15,23:00,92.02467299999999
2019-10-16,00:00,92.77119600000002
2019-10-16,01:00,86.95638600000004
2019-10-16,02:00,95.59417900000004
2019-10-16,03:00,87.92784400000009
2019-10-16,04:00,89.97426000000004
2019-10-16,05:00,84.93418600000003
2019-10-16,06:00,100.45499900000004
2019-10-16,07:00,94.58750000000006
2019-10-16,08:00,101.32085600000008
2019-10-16,09:00,105.37778500000007
2019-10-16,10:00,100.23756400000008
2019-10-16,11:00,101.81191800000002
2019-10-16,12:00,93.15299899999997
2019-10-16,13:00,97.25870500000008
2019-10-16,14:00,109.52454200000011
2019-10-16,15:00,99.46442000000003
2019-10-16,16:00,99.39038900000018
2019-10-16,17:00,109.60915300000012
2019-10-16,18:00,100.71259800000006
2019-10-16,19:00,111.40805000000013
2019-10-16,20:00,95.34997599999998
2019-10-16,21:00,102.92584800000006
2019-10-16,22:00,96.008447
2019-10-16,23:00,92.27144200000002
2019-10-17,00:00,91.38062599999999
2019-10-17,01:00,91.76242200000004
2019-10-17,02:00,80.47130200000005
2019-10-17,03:00,92.64724200000008
2019-10-17,04:00,89.73431800000002
2019-10-17,05:00,85.18012700000003
2019-10-17,06:00,96.12456800000002
2019-10-17,07:00,105.92068100000004
2019-10-17,08:00,102.23563600000006
2019-10-17,09:00,109.58343000000013
2019-10-17,10:00,100.47455700000009
2019-10-17,11:00,98.13134800000007
2019-10-17,12:00,99.19195200000009
2019-10-17,13:00,95.64520200000001
2019-10-17,14:00,107.069362
2019-10-17,15:00,101.4872600000001
2019-10-17,16:00,108.88236800000006
2019-10-17,17:00,108.75646000000008
2019-10-17,18:00,107.0310150000001
2019-10-17,19:00,108.23567100000012
2019-10-17,20:00,105.9238960000001
2019-10-17,21:00,100.9121250000001
2019-10-17,22:00,96.87112500000005
2019-10-17,23:00,98.34567600000007
2019-10-18,00:00,92.90737400000005
2019-10-18,01:00,79.34412999999999
2019-10-18,02:00,90.485791
2019-10-18,03:00,90.406324
2019-10-18,04:00,84.646547
2019-10-18,05:00,92.87183600000004
2019-10-18,06:00,95.43999300000004
2019-10-18,07:00,100.08419399999998
2019-10-18,08:00,109.32399200000017
2019-10-18,09:00,107.89300400000013
2019-10-18,10:00,96.33966600000005
2019-10-18,11:00,104.53444400000011
2019-10-18,12:00,95.52137700000003
2019-10-18,13:00,109.39833100000007
2019-10-18,14:00,95.46351
2019-10-18,15:00,111.88022300000004
2019-10-18,16:00,112.0842130000001
2019-10-18,17:00,104.05707300000007
2019-10-18,18:00,114.66388500000019
2019-10-18,19:00,109.03372100000009
2019-10-18,20:00,100.3403870000001
2019-10-18,21:00,106.73980100000011
2019-10-18,22:00,100.88886900000003
2019-10-18,23:00,97.85379100000009
2019-10-19,00:00,84.99946500000006
2019-10-19,01:00,90.43364399999999
2019-10-19,02:00,93.283105
2019-10-19,03:00,82.40243000000001
2019-10-19,04:00,92.330423
2019-10-19,05:00,87.258034
2019-10-19,06:00,95.08783800000009
2019-10-19,07:00,95.88560700000008
2019-10-19,08:00,100.15454100000011
2019-10-19,09:00,101.48744900000011
2019-10-19,10:00,101.82417500000012
2019-10-19,11:00,101.27857500000015
2019-10-19,12:00,98.29083000000006
2019-10-19,13:00,101.57298600000006
2019-10-19,14:00,94.95457000000007
2019-10-19,15:00,108.46379000000005
2019-10-19,16:00,105.25983600000012
2019-10-19,17:00,107.84561000000012
2019-10-19,18:00,106.44240000000016
2019-10-19,19:00,100.17103800000017
2019-10-19,20:00,107.08358400000003
2019-10-19,21:00,96.20886000000012
2019-10-19,22:00,104.91731300000014
2019-10-19,23:00,95.39999500000009
2019-10-20,00:00,87.72415200000005
2019-10-20,01:00,90.24301299999996
2019-10-20,02:00,88.21934999999998
2019-10-20,03:00,92.93386500000005
2019-10-20,04:00,80.78490100000005
2019-10-20,05:00,96.48266900000003
2019-10-20,06:00,92.97879200000004
2019-10-20,07:00,101.3529580000001
2019-10-20,08:00,85.63925000000008
2019-10-20,09:00,96.65285900000005
2019-10-20,10:00,99.19393200000015
2019-10-20,11:00,86.82318100000009
2019-10-20,12:00,101.40305300000007
2019-10-20,13:00,88.58556500000006
2019-10-20,14:00,100.59399000000015
2019-10-20,15:00,100.03502400000005
2019-10-20,16:00,101.67680500000004
2019-10-20,17:00,106.33029100000016
2019-10-20,18:00,92.72149000000012
2019-10-20,19:00,96.02798600000014
2019-10-20,20:00,101.7984840000001
2019-10-20,21:00,93.8974230000001
2019-10-20,22:00,92.90936300000001
2019-10-20,23:00,87.87745599999998
2019-10-21,00:00,85.98719700000007
2019-10-21,01:00,80.18349400000002
2019-10-21,02:00,73.461572
2019-10-21,03:00,84.81904000000002
2019-10-21,04:00,77.83153000000004
2019-10-21,05:00,80.93641300000003
2019-10-21,06:00,92.15213200000005
2019-10-21,07:00,106.71931500000008
2019-10-21,08:00,96.17781000000014
2019-10-21,09:00,103.48726000000009
2019-10-21,10:00,110.45008600000007
2019-10-21,11:00,90.52587800000009
2019-10-21,12:00,97.0232210000001
2019-10-21,13:00,99.18442800000018
2019-10-21,14:00,104.14396000000015
2019-10-21,15:00,102.65369200000008
2019-10-21,16:00,110.0415300000001
2019-10-21,17:00,99.75304300000005
2019-10-21,18:00,114.83609900000013
2019-10-21,19:00,97.87122000000005
2019-10-21,20:00,107.48383200000006
2019-10-21,21:00,98.41372900000002
2019-10-21,22:00,99.35567100000007
2019-10-21,23:00,92.49292100000001
2019-10-22,00:00,85.27523299999999
2019-10-22,01:00,86.92208500000002
2019-10-22,02:00,91.64362700000007
2019-10-22,03:00,78.51670600000004
2019-10-22,04:00,94.0116420000001
2019-10-22,05:00,78.58902700000006
2019-10-22,06:00,101.79597600000002
2019-10-22,07:00,100.56111700000004
2019-10-22,08:00,104.25539800000018
2019-10-22,09:00,104.57711600000002
2019-10-22,10:00,103.2486720000001
2019-10-22,11:00,100.40021900000015
2019-10-22,12:00,97.52471000000003
2019-10-22,13:00,103.085606
2019-10-22,14:00,103.65099100000006
2019-10-22,15:00,102.65439200000006
2019-10-22,16:00,104.98978800000017
2019-10-22,17:00,101.9690000000001
2019-10-22,18:00,102.12396800000002
2019-10-22,19:00,102.26145100000015
2019-10-22,20:00,98.40995100000013
2019-10-22,21:00,99.40298000000008
2019-10-22,22:00,96.27810900000001
2019-10-22,23:00,92.63954600000002
2019-10-23,00:00,90.61790399999995
2019-10-23,01:00,78.00982200000001
2019-10-23,02:00,92.55723000000008
2019-10-23,03:00,79.08503600000007
2019-10-23,04:00,89.17062400000005
2019-10-23,05:00,89.12152900000002
2019-10-23,06:00,95.21727899999999
2019-10-23,07:00,100.70178300000003
2019-10-23,08:00,104.75116400000014
2019-10-23,09:00,104.59436700000009
2019-10-23,10:00,103.90672700000007
2019-10-23,11:00,98.4588220000001
2019-10-23,12:00,96.25133600000008
2019-10-23,13:00,102.63384000000013
2019-10-23,14:00,101.99433100000019
2019-10-23,15:00,99.2968410000001
2019-10-23,16:00,110.69735400000009
2019-10-23,17:00,106.90671200000006
2019-10-23,18:00,108.08521000000007
2019-10-23,19:00,102.11129100000005
2019-10-23,20:00,100.05822700000004
2019-10-23,21:00,100.14174799999999
2019-10-23,22:00,103.478921
2019-10-23,23:00,86.04391700000002
2019-10-24,00:00,91.39996800000002
2019-10-24,01:00,85.53317800000008
2019-10-24,02:00,85.17816600000005
2019-10-24,03:00,84.75541000000007
2019-10-24,04:00,90.72485800000003
2019-10-24,05:00,80.71926400000008
2019-10-24,06:00,100.75832199999996
2019-10-24,07:00,100.24940900000006
2019-10-24,08:00,103.32800200000007
2019-10-24,09:00,102.42735200000013
2019-10-24,10:00,94.72159600000009
2019-10-24,11:00,101.21335199999999
2019-10-24,12:00,89.42503300000004
2019-10-24,13:00,108.97132400000005
2019-10-24,14:00,92.40907900000003
2019-10-24,15:00,109.70572300000003
2019-10-24,16:00,96.55317000000011
2019-10-24,17:00,105.50843900000011
2019-10-24,18:00,113.69711000000011
2019-10-24,19:00,94.25503700000016
2019-10-24,20:00,105.07541900000005
2019-10-24,21:00,96.32545200000001
2019-10-24,22:00,98.7312400000001
2019-10-24,23:00,90.81598700000006
2019-10-25,00:00,83.27314700000002
2019-10-25,01:00,91.41769500000002
2019-10-25,02:00,78.47013100000004
2019-10-25,03:00,91.56305400000001
2019-10-25,04:00,86.16406800000003
2019-10-25,05:00,85.26978200000005
2019-10-25,06:00,95.13071400000005
2019-10-25,07:00,101.08258699999998
2019-10-25,08:00,98.60481000000004
2019-10-25,09:00,99.8975080000001
2019-10-25,10:00,103.34124200000011
2019-10-25,11:00,87.6326870000001
2019-10-25,12:00,95.06308300000009
2019-10-25,13:00,99.97468100000017
2019-10-25,14:00,99.49202700000009
2019-10-25,15:00,103.48985700000014
2019-10-25,16:00,103.58086700000008
2019-10-25,17:00,109.39757000000014
2019-10-25,18:00,97.33451800000017
2019-10-25,19:00,96.1943970000001
2019-10-25,20:00,101.7413810000001
2019-10-25,21:00,87.95844000000002
2019-10-25,22:00,102.49718200000011
2019-10-25,23:00,86.07040800000004
2019-10-26,00:00,80.00075900000002
2019-10-26,01:00,81.68771200000002
2019-10-26,02:00,87.59945400000001
2019-10-26,03:00,73.36396499999998
2019-10-26,04:00,85.34561000000004
2019-10-26,05:00,82.22762500000005
2019-10-26,06:00,91.34554500000009
2019-10-26,07:00,91.97778400000007
2019-10-26,08:00,93.7647240000001
2019-10-26,09:00,96.15989800000006
2019-10-26,10:00,97.90387300000009
2019-10-26,11:00,93.27713300000009
2019-10-26,12:00,98.18329700000008
2019-10-26,13:00,102.35510500000011
2019-10-26,14:00,103.59433300000006
2019-10-26,15:00,103.7810350000001
2019-10-26,16:00,106.01808600000014
2019-10-26,17:00,109.81789000000006
2019-10-26,18:00,97.63621000000013
2019-10-26,19:00,107.91213400000011
2019-10-26,20:00,96.96784400000004
2019-10-26,21:00,99.92305500000006
2019-10-26,22:00,95.7773970000001
2019-10-26,23:00,97.3755590000001
2019-10-27,00:00,78.55257300000007
2019-10-27,01:00,92.92008900000005
2019-10-27,02:00,83.05439499999997
2019-10-27,03:00,84.02879300000004
2019-10-27,04:00,83.56887100000003
2019-10-27,05:00,84.8895000000001
2019-10-27,06:00,91.86625900000008
2019-10-27,07:00,97.4383600000001
2019-10-27,08:00,85.56172000000004
2019-10-27,09:00,102.82425500000012
2019-10-27,10:00,84.49374599999997
2019-10-27,11:00,94.46096600000013
2019-10-27,12:00,91.26668700000003
2019-10-27,13:00,95.15388700000007
2019-10-27,14:00,96.14801700000005
2019-10-27,15:00,96.40464300000009
2019-10-27,16:00,98.08246500000008
2019-10-27,17:00,98.05404400000005
2019-10-27,18:00,103.40082400000006
2019-10-27,19:00,89.55775399999999
2019-10-27,20:00,98.60043600000013
2019-10-27,21:00,95.3066010000001
2019-10-27,22:00,92.01210799999998
2019-10-27,23:00,87.153192
2019-10-28,00:00,80.94634400000004
2019-10-28,01:00,80.30323800000006
2019-10-28,02:00,87.59186500000006
2019-10-28,03:00,73.12718200000003
2019-10-28,04:00,84.96810100000002
2019-10-28,05:00,83.18756900000004
2019-10-28,06:00,90.74201000000004
2019-10-28,07:00,99.63105300000001
2019-10-28,08:00,103.42288800000006
2019-10-28,09:00,97.97931100000001
2019-10-28,10:00,106.56952000000005
2019-10-28,11:00,90.1275280000001
2019-10-28,12:00,104.11256799999994
2019-10-28,13:00,93.22012700000012
2019-10-28,14:00,107.13849400000007
2019-10-28,15:00,102.22193200000015
2019-10-28,16:00,96.10412
2019-10-28,17:00,107.98995000000008
2019-10-28,18:00,103.48595400000008
2019-10-28,19:00,96.16462099999994
2019-10-28,20:00,97.03675000000005
2019-10-28,21:00,94.00863699999998
2019-10-28,22:00,95.52285100000002
2019-10-28,23:00,96.91639300000001
2019-10-29,00:00,76.93389799999997
2019-10-29,01:00,92.40008700000001
2019-10-29,02:00,89.38894500000004
2019-10-29,03:00,86.58356699999999
2019-10-29,04:00,85.02228400000001
2019-10-29,05:00,80.69376600000004
2019-10-29,06:00,103.21645099999998
2019-10-29,07:00,101.72764700000016
2019-10-29,08:00,102.47048900000011
2019-10-29,09:00,104.5174560000001
2019-10-29,10:00,99.26232500000003
2019-10-29,11:00,97.7195440000001
2019-10-29,12:00,94.24593200000002
2019-10-29,13:00,94.89105100000008
2019-10-29,14:00,101.23568000000003
2019-10-29,15:00,108.12608100000008
2019-10-29,16:00,99.60911300000001
2019-10-29,17:00,112.46832600000013
2019-10-29,18:00,102.25973900000012
2019-10-29,19:00,110.75777700000017
2019-10-29,20:00,99.44892600000003
2019-10-29,21:00,98.11356000000015
2019-10-29,22:00,99.57471900000007
2019-10-29,23:00,84.19629800000004
2019-10-30,00:00,94.35464800000004
2019-10-30,01:00,86.82100800000005
2019-10-30,02:00,88.066843
2019-10-30,03:00,88.40588900000006
2019-10-30,04:00,93.23773299999998
2019-10-30,05:00,81.64359900000001
2019-10-30,06:00,101.514522
2019-10-30,07:00,94.25803400000005
2019-10-30,08:00,111.21054100000006
2019-10-30,09:00,93.969262
2019-10-30,10:00,99.49291600000002
2019-10-30,11:00,99.47227400000006
2019-10-30,12:00,94.52740600000003
2019-10-30,13:00,99.04811000000016
2019-10-30,14:00,101.0651170000001
2019-10-30,15:00,96.71457000000007
2019-10-30,16:00,110.75281900000009
2019-10-30,17:00,106.30658400000004
2019-10-30,18:00,106.88891700000013
2019-10-30,19:00,101.68142800000011
2019-10-30,20:00,99.9884280000001
2019-10-30,21:00,98.18020300000005
2019-10-30,22:00,96.844031
2019-10-30,23:00,94.00805500000001
2019-10-31,00:00,64.39988700000004
2019-10-31,01:00,79.83379099999999
2019-10-31,02:00,92.26369000000008
2019-10-31,03:00,76.478772
2019-10-31,04:00,90.25557000000003
2019-10-31,05:00,85.73419300000006
2019-10-31,06:00,95.51179
2019-10-31,07:00,100.69580500000004
2019-10-31,08:00,98.94449900000004
2019-10-31,09:00,97.13000399999999
2019-10-31,10:00,89.96692800000005
2019-10-31,11:00,97.67082500000002
2019-10-31,12:00,83.83359200000007
2019-10-31,13:00,101.25062300000006
2019-10-31,14:00,87.98299200000007
2019-10-31,15:00,102.33044800000009
2019-10-31,16:00,92.0931680000001
2019-10-31,17:00,101.85417800000009
2019-10-31,18:00,103.30660000000003
2019-10-31,19:00,97.87411600000003
2019-10-31,20:00,100.17819600000004
2019-10-31,21:00,90.56941400000002
2019-10-31,22:00,99.711989
2019-10-31,23:00,83.31285400000002
