day,day_of_week,weekend,half_month,holiday,hour,负荷
24,1,False,2,2,3,87.09219200000001
24,1,False,2,2,4,87.799179
24,1,False,2,2,5,86.51986700000006
24,1,False,2,2,6,103.50216500000012
24,1,False,2,2,7,94.94914700000011
24,1,False,2,2,8,111.91169300000007
24,1,False,2,2,9,105.19180600000013
24,1,False,2,2,10,102.8852950000001
24,1,False,2,2,11,101.71068900000012
24,1,False,2,2,12,89.65965900000005
24,1,False,2,2,13,109.18059600000004
24,1,False,2,2,14,96.32126300000006
24,1,False,2,2,15,103.03526700000013
24,1,False,2,2,16,104.6971430000001
24,1,False,2,2,17,110.37427700000012
24,1,False,2,2,18,113.02822600000009
24,1,False,2,2,19,95.47073600000004
24,1,False,2,2,20,99.55113400000016
24,1,False,2,2,21,104.64878900000002
24,1,False,2,2,22,101.24825300000012
24,1,False,2,2,23,90.705749
24,3,False,2,2,0,2413.88185799998
24,3,False,2,2,1,85.53317800000008
24,3,False,2,2,2,85.17816600000005
24,3,False,2,2,3,84.75541000000007
24,3,False,2,2,4,90.72485800000003
24,3,False,2,2,5,80.71926400000008
24,3,False,2,2,6,100.75832199999996
24,3,False,2,2,7,100.24940900000006
24,3,False,2,2,8,103.32800200000007
24,3,False,2,2,9,102.42735200000013
24,3,False,2,2,10,94.72159600000009
24,3,False,2,2,11,101.21335199999999
24,3,False,2,2,12,89.42503300000004
24,3,False,2,2,13,108.97132400000005
24,3,False,2,2,14,92.40907900000003
24,3,False,2,2,15,109.70572300000003
24,3,False,2,2,16,96.55317000000011
24,3,False,2,2,17,105.50843900000011
24,3,False,2,2,18,113.69711000000011
24,3,False,2,2,19,94.25503700000016
24,3,False,2,2,20,105.07541900000005
24,3,False,2,2,21,96.32545200000001
24,3,False,2,2,22,98.7312400000001
24,3,False,2,2,23,90.81598700000006
24,5,True,2,2,0,2470.069176999998
24,5,True,2,2,1,95.30901300000001
24,5,True,2,2,2,81.32911500000007
24,5,True,2,2,3,93.79655499999998
24,5,True,2,2,4,85.59272100000004
24,5,True,2,2,5,95.69703400000002
24,5,True,2,2,6,93.76374900000005
24,5,True,2,2,7,101.42321600000015
24,5,True,2,2,8,99.40155900000012
24,5,True,2,2,9,107.38719600000009
24,5,True,2,2,10,95.13863299999997
24,5,True,2,2,11,107.29309400000018
24,5,True,2,2,12,100.32335900000012
24,5,True,2,2,13,103.34450000000007
24,5,True,2,2,14,102.39455700000005
24,5,True,2,2,15,111.9868110000001
24,5,True,2,2,16,105.28921400000011
24,5,True,2,2,17,106.4804100000001
24,5,True,2,2,18,109.29548500000011
24,5,True,2,2,19,102.9595180000001
24,5,True,2,2,20,103.87213800000015
24,5,True,2,2,21,101.01026800000002
24,5,True,2,2,22,97.68659600000011
24,5,True,2,2,23,91.83802800000004
25,2,False,2,2,0,2515.0791349999904
25,2,False,2,2,1,96.18005100000002
25,2,False,2,2,2,85.98233000000005
25,2,False,2,2,3,88.2324290000001
25,2,False,2,2,4,93.50275900000007
25,2,False,2,2,5,84.7836480000001
25,2,False,2,2,6,102.66184300000006
25,2,False,2,2,7,103.92546800000012
25,2,False,2,2,8,117.70767400000013
25,2,False,2,2,9,100.02751900000014
25,2,False,2,2,10,115.15250600000013
25,2,False,2,2,11,94.09370200000014
25,2,False,2,2,12,101.55751600000002
25,2,False,2,2,13,102.27971700000006
25,2,False,2,2,14,105.3235520000001
25,2,False,2,2,15,110.18714800000005
25,2,False,2,2,16,104.29238000000012
25,2,False,2,2,17,108.26655000000015
25,2,False,2,2,18,118.75028400000012
25,2,False,2,2,19,96.3556220000001
25,2,False,2,2,20,110.69201100000011
25,2,False,2,2,21,102.2522310000001
25,2,False,2,2,22,107.4667490000001
25,2,False,2,2,23,86.31121599999999
25,4,False,2,2,0,2367.914982999984
25,4,False,2,2,1,91.41769500000002
25,4,False,2,2,2,78.47013100000004
25,4,False,2,2,3,91.56305400000001
25,4,False,2,2,4,86.16406800000003
25,4,False,2,2,5,85.26978200000005
25,4,False,2,2,6,95.13071400000005
25,4,False,2,2,7,101.08258699999998
25,4,False,2,2,8,98.60481000000004
25,4,False,2,2,9,99.8975080000001
25,4,False,2,2,10,103.34124200000011
25,4,False,2,2,11,87.6326870000001
25,4,False,2,2,12,95.06308300000009
25,4,False,2,2,13,99.97468100000017
25,4,False,2,2,14,99.49202700000009
25,4,False,2,2,15,103.48985700000014
25,4,False,2,2,16,103.58086700000008
25,4,False,2,2,17,109.39757000000014
25,4,False,2,2,18,97.33451800000017
25,4,False,2,2,19,96.1943970000001
25,4,False,2,2,20,101.7413810000001
25,4,False,2,2,21,87.95844000000002
25,4,False,2,2,22,102.49718200000011
25,4,False,2,2,23,86.07040800000004
25,6,True,2,2,0,2437.9594549999842
25,6,True,2,2,1,87.28566800000007
25,6,True,2,2,2,91.44885000000006
25,6,True,2,2,3,75.81778200000007
25,6,True,2,2,4,89.56322700000008
25,6,True,2,2,5,85.35647800000007
25,6,True,2,2,6,100.86045800000008
25,6,True,2,2,7,97.56410600000008
25,6,True,2,2,8,100.27570600000013
25,6,True,2,2,9,101.98286800000014
25,6,True,2,2,10,108.47814000000011
25,6,True,2,2,11,107.0517160000001
25,6,True,2,2,12,101.47502800000011
25,6,True,2,2,13,104.20071500000012
25,6,True,2,2,14,104.3558280000001
25,6,True,2,2,15,111.86741100000008
25,6,True,2,2,16,106.41251100000011
25,6,True,2,2,17,99.70367100000013
25,6,True,2,2,18,101.9526230000001
25,6,True,2,2,19,103.28316100000022
25,6,True,2,2,20,95.53245400000014
25,6,True,2,2,21,100.41018800000012
25,6,True,2,2,22,96.27822200000007
25,6,True,2,2,23,88.98652800000009
26,0,False,2,2,0,2467.1377930000003
26,0,False,2,2,1,92.99460200000007
26,0,False,2,2,2,82.52701700000006
26,0,False,2,2,3,80.91545100000003
26,0,False,2,2,4,81.97578400000005
26,0,False,2,2,5,83.28696700000013
26,0,False,2,2,6,99.65215100000007
26,0,False,2,2,7,101.51462600000004
26,0,False,2,2,8,107.38356500000002
26,0,False,2,2,9,107.41133900000005
26,0,False,2,2,10,114.09498900000007
26,0,False,2,2,11,99.82135100000008
26,0,False,2,2,12,108.02149500000004
26,0,False,2,2,13,114.51542500000014
26,0,False,2,2,14,100.57572100000009
26,0,False,2,2,15,112.50154300000007
26,0,False,2,2,16,104.45065199999999
26,0,False,2,2,17,104.98129200000015
26,0,False,2,2,18,105.17054100000016
26,0,False,2,2,19,107.35484000000015
26,0,False,2,2,20,104.88845300000018
26,0,False,2,2,21,90.68359500000007
26,0,False,2,2,22,108.41311300000008
26,0,False,2,2,23,89.82760100000002
26,3,False,2,2,0,2532.7822029999816
26,3,False,2,2,1,89.037153
26,3,False,2,2,2,96.19678300000008
26,3,False,2,2,3,87.48596100000006
26,3,False,2,2,4,86.72486700000002
26,3,False,2,2,5,90.67071800000002
26,3,False,2,2,6,99.46003499999999
26,3,False,2,2,7,111.7466310000001
26,3,False,2,2,8,100.86106700000006
26,3,False,2,2,9,116.19305700000004
26,3,False,2,2,10,106.4176930000001
26,3,False,2,2,11,100.8977160000001
26,3,False,2,2,12,102.29807300000004
26,3,False,2,2,13,96.09516700000003
26,3,False,2,2,14,108.43012300000017
26,3,False,2,2,15,100.6749420000001
26,3,False,2,2,16,107.72155000000008
26,3,False,2,2,17,107.60184900000013
26,3,False,2,2,18,110.51362000000013
26,3,False,2,2,19,109.08755900000014
26,3,False,2,2,20,104.15365100000008
26,3,False,2,2,21,110.15682000000012
26,3,False,2,2,22,94.44428700000005
26,3,False,2,2,23,102.10198499999997
26,5,True,2,2,0,2353.99678599999
26,5,True,2,2,1,81.68771200000002
26,5,True,2,2,2,87.59945400000001
26,5,True,2,2,3,73.36396499999998
26,5,True,2,2,4,85.34561000000004
26,5,True,2,2,5,82.22762500000005
26,5,True,2,2,6,91.34554500000009
26,5,True,2,2,7,91.97778400000007
26,5,True,2,2,8,93.7647240000001
26,5,True,2,2,9,96.15989800000006
26,5,True,2,2,10,97.90387300000009
26,5,True,2,2,11,93.27713300000009
26,5,True,2,2,12,98.18329700000008
26,5,True,2,2,13,102.35510500000011
26,5,True,2,2,14,103.59433300000006
26,5,True,2,2,15,103.7810350000001
26,5,True,2,2,16,106.01808600000014
26,5,True,2,2,17,109.81789000000006
26,5,True,2,2,18,97.63621000000013
26,5,True,2,2,19,107.91213400000011
26,5,True,2,2,20,96.96784400000004
26,5,True,2,2,21,99.92305500000006
26,5,True,2,2,22,95.7773970000001
26,5,True,2,2,23,97.3755590000001
27,1,False,2,2,0,2555.4639889999976
27,1,False,2,2,1,93.37285999999999
27,1,False,2,2,2,87.704005
27,1,False,2,2,3,91.16582700000001
27,1,False,2,2,4,79.15016700000002
27,1,False,2,2,5,93.56609600000004
27,1,False,2,2,6,96.17307600000004
27,1,False,2,2,7,111.87277900000008
27,1,False,2,2,8,107.85757300000009
27,1,False,2,2,9,109.45422900000008
27,1,False,2,2,10,108.92699600000013
27,1,False,2,2,11,105.25527500000011
27,1,False,2,2,12,109.6078540000001
27,1,False,2,2,13,102.05617800000013
27,1,False,2,2,14,112.54291700000002
27,1,False,2,2,15,108.3753090000001
27,1,False,2,2,16,108.70194000000014
27,1,False,2,2,17,110.60108700000015
27,1,False,2,2,18,118.77009600000008
27,1,False,2,2,19,114.68960000000007
27,1,False,2,2,20,94.72243200000008
27,1,False,2,2,21,111.29687299999996
27,1,False,2,2,22,102.7307410000001
27,1,False,2,2,23,98.43879900000012
27,4,False,2,2,0,2532.2701609999835
27,4,False,2,2,1,96.45151000000001
27,4,False,2,2,2,82.940154
27,4,False,2,2,3,96.56845000000003
27,4,False,2,2,4,86.59517100000004
27,4,False,2,2,5,85.23222900000003
27,4,False,2,2,6,105.21402600000015
27,4,False,2,2,7,104.18901000000005
27,4,False,2,2,8,115.2360370000001
27,4,False,2,2,9,101.00435100000013
27,4,False,2,2,10,114.5597940000001
27,4,False,2,2,11,95.47519600000005
27,4,False,2,2,12,101.19824600000003
27,4,False,2,2,13,112.94042400000009
27,4,False,2,2,14,101.85952800000011
27,4,False,2,2,15,114.32149400000006
27,4,False,2,2,16,103.83743800000009
27,4,False,2,2,17,117.02390400000017
27,4,False,2,2,18,112.66786000000006
27,4,False,2,2,19,96.74088500000006
27,4,False,2,2,20,113.5915260000001
27,4,False,2,2,21,102.59352899999998
27,4,False,2,2,22,108.72433300000006
27,4,False,2,2,23,87.55474000000005
27,6,True,2,2,0,2283.3527579999886
27,6,True,2,2,1,92.92008900000005
27,6,True,2,2,2,83.05439499999997
27,6,True,2,2,3,84.02879300000004
27,6,True,2,2,4,83.56887100000003
27,6,True,2,2,5,84.8895000000001
27,6,True,2,2,6,91.86625900000008
27,6,True,2,2,7,97.4383600000001
27,6,True,2,2,8,85.56172000000004
27,6,True,2,2,9,102.82425500000012
27,6,True,2,2,10,84.49374599999997
27,6,True,2,2,11,94.46096600000013
27,6,True,2,2,12,91.26668700000003
27,6,True,2,2,13,95.15388700000007
27,6,True,2,2,14,96.14801700000005
27,6,True,2,2,15,96.40464300000009
27,6,True,2,2,16,98.08246500000008
27,6,True,2,2,17,98.05404400000005
27,6,True,2,2,18,103.40082400000006
27,6,True,2,2,19,89.55775399999999
27,6,True,2,2,20,98.60043600000013
27,6,True,2,2,21,95.3066010000001
27,6,True,2,2,22,92.01210799999998
27,6,True,2,2,23,87.153192
28,0,False,2,2,0,2353.465349999982
28,0,False,2,2,1,80.30323800000006
28,0,False,2,2,2,87.59186500000006
28,0,False,2,2,3,73.12718200000003
28,0,False,2,2,4,84.96810100000002
28,0,False,2,2,5,83.18756900000004
28,0,False,2,2,6,90.74201000000004
28,0,False,2,2,7,99.63105300000001
28,0,False,2,2,8,103.42288800000006
28,0,False,2,2,9,97.97931100000001
28,0,False,2,2,10,106.56952000000005
28,0,False,2,2,11,90.1275280000001
28,0,False,2,2,12,104.11256799999994
28,0,False,2,2,13,93.22012700000012
28,0,False,2,2,14,107.13849400000007
28,0,False,2,2,15,102.22193200000015
28,0,False,2,2,16,96.10412
28,0,False,2,2,17,107.98995000000008
28,0,False,2,2,18,103.48595400000008
28,0,False,2,2,19,96.16462099999994
28,0,False,2,2,20,97.03675000000005
28,0,False,2,2,21,94.00863699999998
28,0,False,2,2,22,95.52285100000002
28,0,False,2,2,23,96.91639300000001
28,2,False,2,2,0,2581.0484400000064
28,2,False,2,2,1,87.60753899999997
28,2,False,2,2,2,94.39116799999996
28,2,False,2,2,3,86.63422099999998
28,2,False,2,2,4,85.51521900000003
28,2,False,2,2,5,89.37238899999996
28,2,False,2,2,6,103.91534900000006
28,2,False,2,2,7,105.82316599999997
28,2,False,2,2,8,111.37317700000014
28,2,False,2,2,9,117.2646480000002
28,2,False,2,2,10,104.75495500000011
28,2,False,2,2,11,112.93189700000012
28,2,False,2,2,12,105.86536000000011
28,2,False,2,2,13,106.47557300000013
28,2,False,2,2,14,110.36240800000016
28,2,False,2,2,15,111.37149400000008
28,2,False,2,2,16,110.39723700000006
28,2,False,2,2,17,118.44054300000018
28,2,False,2,2,18,120.25137500000012
28,2,False,2,2,19,106.72566200000014
28,2,False,2,2,20,104.3213270000001
28,2,False,2,2,21,103.16665100000012
28,2,False,2,2,22,109.91932400000007
28,2,False,2,2,23,98.1282220000001
28,5,True,2,2,0,2454.6501899999985
28,5,True,2,2,1,96.57512800000003
28,5,True,2,2,2,86.81764700000004
28,5,True,2,2,3,86.80614499999999
28,5,True,2,2,4,86.62708000000002
28,5,True,2,2,5,95.46693200000001
28,5,True,2,2,6,85.90337500000005
28,5,True,2,2,7,97.9515340000001
28,5,True,2,2,8,106.18215000000009
28,5,True,2,2,9,98.0617750000001
28,5,True,2,2,10,109.65965400000005
28,5,True,2,2,11,99.65162200000013
28,5,True,2,2,12,99.36534400000006
28,5,True,2,2,13,104.37811899999998
28,5,True,2,2,14,97.93777200000005
28,5,True,2,2,15,111.5206020000001
28,5,True,2,2,16,105.56096400000007
28,5,True,2,2,17,104.62222200000014
28,5,True,2,2,18,103.67816100000015
28,5,True,2,2,19,106.865878
28,5,True,2,2,20,93.46393800000007
28,5,True,2,2,21,101.74231300000005
28,5,True,2,2,22,105.09472600000008
28,5,True,2,2,23,94.90574900000006
29,1,False,2,2,0,2401.7975589999837
29,1,False,2,2,1,92.40008700000001
29,1,False,2,2,2,89.38894500000004
29,1,False,2,2,3,86.58356699999999
29,1,False,2,2,4,85.02228400000001
29,1,False,2,2,5,80.69376600000004
29,1,False,2,2,6,103.21645099999998
29,1,False,2,2,7,101.72764700000016
29,1,False,2,2,8,102.47048900000011
29,1,False,2,2,9,104.5174560000001
29,1,False,2,2,10,99.26232500000003
29,1,False,2,2,11,97.7195440000001
29,1,False,2,2,12,94.24593200000002
29,1,False,2,2,13,94.89105100000008
29,1,False,2,2,14,101.23568000000003
29,1,False,2,2,15,108.12608100000008
29,1,False,2,2,16,99.60911300000001
29,1,False,2,2,17,112.46832600000013
29,1,False,2,2,18,102.25973900000012
29,1,False,2,2,19,110.75777700000017
29,1,False,2,2,20,99.44892600000003
29,1,False,2,2,21,98.11356000000015
29,1,False,2,2,22,99.57471900000007
29,1,False,2,2,23,84.19629800000004
29,3,False,2,2,0,2575.3979099999956
29,3,False,2,2,1,90.56935000000004
29,3,False,2,2,2,97.84422600000012
29,3,False,2,2,3,92.96014200000002
29,3,False,2,2,4,84.02890000000004
29,3,False,2,2,5,89.58432700000003
29,3,False,2,2,6,96.71292699999997
29,3,False,2,2,7,114.09314900000012
29,3,False,2,2,8,109.46314400000017
29,3,False,2,2,9,109.36180399999996
29,3,False,2,2,10,105.99410900000007
29,3,False,2,2,11,111.89404000000009
29,3,False,2,2,12,97.13601200000011
29,3,False,2,2,13,115.00717800000005
29,3,False,2,2,14,110.23404900000007
29,3,False,2,2,15,111.13957500000004
29,3,False,2,2,16,109.92083700000005
29,3,False,2,2,17,122.25201900000008
29,3,False,2,2,18,110.63244000000016
29,3,False,2,2,19,108.59858600000008
29,3,False,2,2,20,109.55959100000017
29,3,False,2,2,21,102.98941500000014
29,3,False,2,2,22,100.05145200000005
29,3,False,2,2,23,93.82972200000003
29,6,True,2,2,0,2333.1269749999874
29,6,True,2,2,1,86.946349
29,6,True,2,2,2,93.70560900000007
29,6,True,2,2,3,85.0791450000001
29,6,True,2,2,4,76.35672000000001
29,6,True,2,2,5,92.11731900000001
29,6,True,2,2,6,95.23232200000005
29,6,True,2,2,7,97.37611300000007
29,6,True,2,2,8,104.8010000000001
29,6,True,2,2,9,106.82128300000005
29,6,True,2,2,10,95.1499630000001
29,6,True,2,2,11,94.83988600000012
29,6,True,2,2,12,98.99146600000012
29,6,True,2,2,13,87.76934200000005
29,6,True,2,2,14,103.0226180000001
29,6,True,2,2,15,88.14135200000001
29,6,True,2,2,16,98.36299500000007
29,6,True,2,2,17,105.54527200000014
29,6,True,2,2,18,101.34709300000013
29,6,True,2,2,19,86.65324599999998
29,6,True,2,2,20,98.39608500000013
29,6,True,2,2,21,92.60852700000012
29,6,True,2,2,22,96.76848700000004
29,6,True,2,2,23,78.00812300000003
30,0,False,2,2,0,2271.823406999982
30,0,False,2,2,1,88.32752900000007
30,0,False,2,2,2,83.37432200000003
30,0,False,2,2,3,82.934967
30,0,False,2,2,4,80.953802
30,0,False,2,2,5,81.35999699999996
30,0,False,2,2,6,98.5434890000001
30,0,False,2,2,7,88.96663600000004
30,0,False,2,2,8,102.22765600000004
30,0,False,2,2,9,96.0290380000001
30,0,False,2,2,10,89.78602600000009
30,0,False,2,2,11,98.10479000000007
30,0,False,2,2,12,86.00011700000005
30,0,False,2,2,13,102.00331200000001
30,0,False,2,2,14,93.63191300000011
30,0,False,2,2,15,97.49939700000006
30,0,False,2,2,16,105.11423000000012
30,0,False,2,2,17,90.93293300000012
30,0,False,2,2,18,94.97824100000007
30,0,False,2,2,19,99.14420000000008
30,0,False,2,2,20,91.3389470000001
30,0,False,2,2,21,87.9957080000001
30,0,False,2,2,22,89.63093300000001
30,0,False,2,2,23,83.09586000000003
30,2,False,2,2,0,2432.807584999994
30,2,False,2,2,1,86.82100800000005
30,2,False,2,2,2,88.066843
30,2,False,2,2,3,88.40588900000006
30,2,False,2,2,4,93.23773299999998
30,2,False,2,2,5,81.64359900000001
30,2,False,2,2,6,101.514522
30,2,False,2,2,7,94.25803400000005
30,2,False,2,2,8,111.21054100000006
30,2,False,2,2,9,93.969262
30,2,False,2,2,10,99.49291600000002
30,2,False,2,2,11,99.47227400000006
30,2,False,2,2,12,94.52740600000003
30,2,False,2,2,13,99.04811000000016
30,2,False,2,2,14,101.0651170000001
30,2,False,2,2,15,96.71457000000007
30,2,False,2,2,16,110.75281900000009
30,2,False,2,2,17,106.30658400000004
30,2,False,2,2,18,106.88891700000013
30,2,False,2,2,19,101.68142800000011
30,2,False,2,2,20,99.9884280000001
30,2,False,2,2,21,98.18020300000005
30,2,False,2,2,22,96.844031
30,2,False,2,2,23,94.00805500000001
30,4,False,2,2,0,2527.6201919999953
30,4,False,2,2,1,88.81164500000001
30,4,False,2,2,2,95.27536300000004
30,4,False,2,2,3,81.61814199999999
30,4,False,2,2,4,90.62121700000002
30,4,False,2,2,5,88.02061399999997
30,4,False,2,2,6,108.83241700000009
30,4,False,2,2,7,97.61942100000012
30,4,False,2,2,8,118.10132900000009
30,4,False,2,2,9,118.40713500000011
30,4,False,2,2,10,102.64576500000004
30,4,False,2,2,11,112.01889700000008
30,4,False,2,2,12,102.33855900000009
30,4,False,2,2,13,103.30241400000008
30,4,False,2,2,14,104.61483200000005
30,4,False,2,2,15,102.30812400000008
30,4,False,2,2,16,107.42546500000012
30,4,False,2,2,17,113.40122400000004
30,4,False,2,2,18,107.00234900000021
30,4,False,2,2,19,101.9302610000001
30,4,False,2,2,20,100.8389090000001
30,4,False,2,2,21,101.89732700000006
30,4,False,2,2,22,99.70593100000004
30,4,False,2,2,23,87.667462
31,3,False,2,2,0,2277.5838109999963
31,3,False,2,2,1,79.83379099999999
31,3,False,2,2,2,92.26369000000008
31,3,False,2,2,3,76.478772
31,3,False,2,2,4,90.25557000000003
31,3,False,2,2,5,85.73419300000006
31,3,False,2,2,6,95.51179
31,3,False,2,2,7,100.69580500000004
31,3,False,2,2,8,98.94449900000004
31,3,False,2,2,9,97.13000399999999
31,3,False,2,2,10,89.96692800000005
31,3,False,2,2,11,97.67082500000002
31,3,False,2,2,12,83.83359200000007
31,3,False,2,2,13,101.25062300000006
31,3,False,2,2,14,87.98299200000007
31,3,False,2,2,15,102.33044800000009
31,3,False,2,2,16,92.0931680000001
31,3,False,2,2,17,101.85417800000009
31,3,False,2,2,18,103.30660000000003
31,3,False,2,2,19,97.87411600000003
31,3,False,2,2,20,100.17819600000004
31,3,False,2,2,21,90.56941400000002
31,3,False,2,2,22,99.711989
31,3,False,2,2,23,83.31285400000002
31,5,True,2,2,0,2413.292914999985
31,5,True,2,2,1,91.568476
31,5,True,2,2,2,81.75070300000012
31,5,True,2,2,3,91.09780899999996
31,5,True,2,2,4,74.73442600000003
31,5,True,2,2,5,90.04418200000002
31,5,True,2,2,6,88.40089700000001
31,5,True,2,2,7,100.42838300000005
31,5,True,2,2,8,89.23247100000002
31,5,True,2,2,9,103.54915200000009
31,5,True,2,2,10,99.54487600000009
31,5,True,2,2,11,98.01401000000011
31,5,True,2,2,12,98.47011700000006
31,5,True,2,2,13,108.73572599999999
31,5,True,2,2,14,103.563042
31,5,True,2,2,15,104.21463700000008
31,5,True,2,2,16,107.13067399999998
31,5,True,2,2,17,110.86498900000005
31,5,True,2,2,18,105.37285800000006
31,5,True,2,2,19,99.13307200000007
31,5,True,2,2,20,97.5769640000001
31,5,True,2,2,21,101.78437700000013
31,5,True,2,2,22,96.67721800000002
31,5,True,2,2,23,98.41046200000001
